Season,Lg,Tm,W,L,Finish,,Age,Ht.,Wt.,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,NBA,PHI,30,52,3,,28.3,6-5,204,,82,241.2,43.6,98.3,.444,,,,43.6,98.3,.444,25.0,34.5,.725,,,52.7,23.4,,,,26.9,112.2
1970-71,NBA,PHI,47,35,2,,29.0,6-5,202,,82,240.9,44.0,97.9,.450,,,,44.0,97.9,.450,26.8,36.2,.741,,,54.1,24.1,,,,26.4,114.8
1969-70,NBA,PHI,42,40,4,,28.1,6-5,198,,82,240.9,47.7,101.8,.469,,,,47.7,101.8,.469,26.4,35.2,.752,,,54.4,25.9,,,,26.8,121.9
1968-69,NBA,PHI,55,27,2,,27.9,6-5,198,,82,241.5,45.8,100.9,.454,,,,45.8,100.9,.454,27.3,37.6,.725,,,55.0,23.3,,,,26.2,118.9
1967-68,NBA,PHI,62,20,1,,27.6,6-6,212,,82,241.2,48.4,102.6,.471,,,,48.4,102.6,.471,25.9,40.7,.635,,,72.1,26.8,,,,22.6,122.6
1966-67,NBA,PHI,68,13,1,,27.0,6-6,213,,81,240.9,48.3,100.0,.483,,,,48.3,100.0,.483,28.6,42.1,.680,,,70.4,26.4,,,,23.5,125.2
1965-66,NBA,PHI,55,25,1,,26.5,6-6,214,,80,240.6,45.6,102.4,.446,,,,45.6,102.4,.446,26.1,39.3,.664,,,70.7,23.8,,,,26.2,117.3
1964-65,NBA,PHI,40,40,3,,27.6,6-5,210,,80,240.9,42.4,100.4,.422,,,,42.4,100.4,.422,27.8,37.6,.738,,,65.6,21.2,,,,26.2,112.5
1963-64,NBA,PHI,34,46,3,,27.4,6-4,201,,80,,42.4,101.5,.418,,,,42.4,101.5,.418,27.3,35.6,.766,,,64.2,20.5,,,,28.1,112.2
1962-63,NBA,SYR,48,32,2,,26.7,6-5,203,,80,,46.1,103.6,.445,,,,46.1,103.6,.445,29.4,37.6,.782,,,69.0,21.8,,,,28.5,121.6
1961-62,NBA,SYR,41,39,3,,26.8,6-5,203,,80,,46.3,110.9,.418,,,,46.3,110.9,.418,28.1,36.0,.780,,,72.1,22.4,,,,29.3,120.7
1960-61,NBA,SYR,38,41,3,,26.7,6-5,199,,79,,46.3,110.7,.418,,,,46.3,110.7,.418,28.8,37.3,.773,,,72.5,22.6,,,,28.9,121.3
