Season,Lg,Tm,W,L,Finish,,Age,Ht.,Wt.,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990-91,NBA,DET,50,32,2,,30.5,6-6,213,,82,241.5,39.0,83.8,.465,1.6,5.4,.298,37.4,78.5,.476,20.6,27.0,.763,14.7,29.9,44.6,22.3,5.9,4.5,14.4,22.8,100.1
1989-90,NBA,DET,59,23,1,,29.5,6-6,212,,82,241.5,40.6,85.1,.478,2.2,6.6,.327,38.5,78.5,.490,20.9,27.5,.761,14.5,30.0,44.4,24.3,6.2,5.1,15.0,23.9,104.3
1988-89,NBA,DET,63,19,1,,28.6,6-6,212,,82,241.8,41.4,83.9,.494,1.5,4.9,.300,39.9,79.0,.505,22.3,29.0,.769,14.1,31.0,45.1,24.7,6.4,5.0,16.3,23.6,106.6
1987-88,NBA,DET,54,28,1,,27.4,6-6,212,,82,241.2,42.2,85.6,.493,0.7,2.5,.287,41.5,83.1,.499,24.1,31.9,.757,14.4,30.3,44.7,24.5,7.2,4.8,16.4,23.9,109.2
1986-87,NBA,DET,52,30,2,,26.7,6-6,211,,82,241.8,43.2,88.3,.490,0.5,2.1,.231,42.7,86.2,.496,24.3,31.7,.765,15.2,32.3,47.5,24.6,7.8,5.3,17.3,25.3,111.2
1985-86,NBA,DET,46,36,3,,26.5,6-6,213,,82,241.2,45.8,94.5,.484,0.7,2.2,.302,45.1,92.3,.489,22.0,28.0,.783,15.6,30.0,45.6,28.3,9.0,4.1,16.4,25.6,114.2
1984-85,NBA,DET,46,36,2,,26.9,6-6,211,,82,241.8,46.8,97.5,.480,0.5,2.4,.226,46.3,95.1,.487,21.7,27.6,.788,17.1,30.9,48.0,28.1,8.4,4.8,16.4,25.3,116.0
1983-84,NBA,DET,49,33,2,,25.4,6-6,211,,82,242.7,46.3,96.5,.480,0.4,1.7,.227,45.9,94.7,.485,24.1,31.1,.775,17.4,29.7,47.1,27.5,8.5,5.1,16.0,26.5,117.1
1982-83,NBA,DET,37,45,3,,24.6,6-6,211,,82,242.4,44.2,92.7,.477,0.9,3.3,.265,43.3,89.4,.484,23.4,31.6,.742,16.0,30.2,46.2,25.7,8.3,7.0,19.0,25.9,112.7
1981-82,NBA,DET,39,43,3,,24.4,6-6,211,,82,241.8,43.4,90.1,.482,0.6,2.6,.244,42.8,87.5,.489,23.6,31.5,.751,15.8,28.6,44.4,24.7,9.0,6.9,19.9,26.3,111.1
1980-81,NBA,DET,21,61,6,,24.3,6-6,207,,82,240.9,39.5,85.2,.463,0.2,1.0,.155,39.3,84.2,.467,20.6,28.4,.725,14.6,25.7,40.4,22.2,10.8,6.0,21.5,25.9,99.7
1979-80,NBA,DET,16,66,6,,24.7,6-6,205,,82,241.2,44.4,92.6,.480,0.7,2.7,.260,43.7,90.0,.486,19.4,26.2,.740,15.0,29.5,44.4,23.8,9.5,6.9,21.2,25.2,108.9
1978-79,NBA,DET,30,52,4,,25.4,6-6,206,,82,241.2,45.2,95.1,.475,,,,45.2,95.1,.475,19.6,27.3,.717,15.9,29.0,44.9,25.5,10.3,6.7,19.5,26.1,110.0
1977-78,NBA,DET,38,44,4,,25.9,6-6,209,,82,242.1,43.3,90.5,.478,,,,43.3,90.5,.478,22.3,30.4,.736,15.0,31.7,46.7,22.4,10.6,4.0,22.7,24.1,109.0
1976-77,NBA,DET,44,38,2,,25.8,6-6,207,,82,240.6,45.9,95.0,.483,,,,45.9,95.0,.483,17.6,23.9,.736,14.3,30.4,44.7,24.4,10.7,5.6,21.0,26.8,109.4
1975-76,NBA,DET,36,46,2,,25.8,6-5,207,,82,241.2,43.0,92.7,.464,,,,43.0,92.7,.464,19.0,25.0,.760,14.7,31.0,45.7,21.4,9.6,4.0,19.7,25.4,104.9
1974-75,NBA,DET,40,42,3,,26.6,6-6,209,,82,240.3,40.1,86.0,.466,,,,40.1,86.0,.466,18.7,24.1,.776,12.2,30.7,42.9,23.4,8.3,4.6,19.0,22.8,98.9
1973-74,NBA,DET,52,30,3,,26.2,6-6,209,,82,240.9,42.1,91.6,.459,,,,42.1,91.6,.459,20.2,26.4,.764,14.6,32.7,47.3,23.9,9.7,5.1,21.5,23.5,104.4
1972-73,NBA,DET,40,42,3,,25.4,6-5,209,,82,241.2,44.7,96.5,.463,,,,44.7,96.5,.463,20.9,28.0,.745,,,50.1,23.0,,,,22.1,110.3
1971-72,NBA,DET,26,56,4,,26.2,6-5,209,,82,241.5,42.5,93.5,.454,,,,42.5,93.5,.454,24.2,32.4,.747,,,48.4,20.6,,,,23.8,109.1
1970-71,NBA,DET,45,37,4,,25.8,6-5,204,,82,242.1,42.3,94.3,.449,,,,42.3,94.3,.449,25.5,34.2,.745,,,47.8,20.7,,,,24.0,110.1
1969-70,NBA,DET,31,51,7,,26.2,6-5,203,,82,242.1,43.5,93.4,.466,,,,43.5,93.4,.466,25.8,35.1,.734,,,46.7,20.8,,,,23.5,112.8
1968-69,NBA,DET,32,50,6,,26.2,6-5,204,,82,240.9,44.0,97.5,.451,,,,44.0,97.5,.451,26.1,36.9,.708,,,54.5,21.4,,,,25.7,114.1
1967-68,NBA,DET,40,42,4,,26.0,6-5,207,,82,241.2,45.8,102.3,.448,,,,45.8,102.3,.448,27.0,38.2,.708,,,66.5,20.7,,,,27.3,118.6
